"paper_id","year","outbound_citations","inbound_citations"
7254096,2001,27,17
7255341,2006,0,12
7255483,2011,26,13
7256315,2002,3,2
7256715,2008,40,7
7256822,2012,34,18
7257166,2016,45,12
7257603,2009,100,60
7258234,2013,0,0
7258477,2010,26,74
7259217,2017,14,0
7259510,2011,23,14
7259630,2008,0,20
7259858,2010,15,12
7259944,2009,21,52
7870108,2002,9,23
7870334,2007,31,38
7870926,2010,57,15
7871590,2012,24,11
7871647,2004,30,10
7873055,2014,0,2
7873396,2006,29,8
7874744,2015,28,7
7875207,2011,17,6
7875262,2013,18,2
7876132,2010,27,13
7877687,2002,13,7
7879195,2015,34,4
7879444,2014,29,2
9600333,2002,22,14
9601400,2014,53,2
9601545,2010,61,82
9602455,2011,15,0
9603015,2017,48,2
9603168,2001,32,6
9603514,2016,64,0
9604357,2003,0,2
9604404,2017,43,11
9604607,2013,24,3
9604642,2011,0,0
9604716,2003,20,18
9605600,2015,20,0
9605671,2015,45,39
9606158,2005,30,6
9607747,2011,8,0
9607989,2005,6,7
9608456,2015,36,4
9608804,2012,26,0
9609127,2011,8,1
153831822,2003,0,1
153834241,2006,17,1
153834680,2009,4,2
153834822,2010,37,7
153834896,2010,16,2
153835851,2011,1,2
153836418,2011,0,0
24990019,2017,0,5
24990463,2004,14,10
24990737,2010,33,4
24991118,2010,8,53
24991215,2001,2,43
24991448,2017,21,0
24991929,2017,0,0
24992236,2004,19,15
24992442,2013,11,0
24992574,2015,27,11
24992633,2001,63,106
24992899,2017,64,0
24993055,2011,10,2
24993477,2013,40,3
24993770,2008,15,38
24994103,2006,13,1
24994640,2015,21,2
24994666,2016,68,17
24995297,2016,31,1
24995971,2008,29,45
24996029,2005,0,9
24996126,2003,38,20
24996618,2017,5,0
24996862,2015,1,3
24997394,2017,41,1
24997810,2006,56,5
24999739,2015,21,1
52831800,2018,61,0
52832420,2010,18,7
52834078,2012,48,1
52834280,2018,1,0
52834659,2011,85,2
52836424,2005,0,0
52836547,2010,44,1
52836550,2007,26,3
52837605,2018,10,0
52837908,2010,87,21
52838015,2012,12,2
52838022,2018,49,2
52838338,2015,0,0
52839955,2018,22,0
56524256,2012,0,0
56525683,2015,16,0
56528024,2018,23,1
56528739,2017,12,0
78341176,2017,37,3
78343104,2017,14,0
204910872,2019,212,2
204911051,2019,29,3
204911722,2019,83,1
204913114,2019,16,0
204913133,2019,6,0
204915834,2019,93,0
204917629,2019,17,0
204917845,2019,15,0
204917910,2019,137,0
204917964,2019,26,0
36351144,2002,25,40
36353596,2013,0,3
36356738,2016,6,1
36358547,2015,23,0
138888258,2011,4,0
19681252,2014,30,2
19681657,2018,21,0
19681893,2015,66,2
19682721,2005,3,6
19683143,2014,13,16
19683288,2012,0,1
19684704,2014,50,10
19684832,2004,16,7
19685184,2019,22,0
19685319,2005,15,2
19685478,2008,39,30
19685540,2013,47,19
19686742,2016,145,14
19686816,2011,17,2
19687620,2004,18,12
19687928,2018,21,0
19687976,2003,0,8
19688217,2011,0,1
19688779,2003,11,11
19689303,2016,25,11
11400860,2014,8,1
11401363,2005,26,8
11401771,2005,9,2
11402861,2007,6,30
11406366,2011,0,67
11407230,2010,25,48
11408337,2014,25,1
11409347,2004,22,1
11409475,2015,49,3
150121285,2018,13,1
150121403,2018,60,0
150123653,2017,16,0
150126642,2018,5,0
150127488,2019,10,0
150127955,2018,11,0
70700500,2013,11,4
70701000,2010,12,0
70705002,2013,9,0
70707332,2008,0,2
70708018,2003,4,1
70709139,2004,8,1
202788625,2019,15,2
78642504,2014,4,0
78649360,2016,21,1
68791748,2014,28,3
68796581,2012,0,0
68797494,2013,7,3
12550527,2015,31,3
12550757,2014,9,0
12550785,2003,16,35
12551298,2002,30,10
12556899,2016,16,1
12557051,2012,9,9
12557365,2017,63,9
12558251,2004,31,6
12559288,2013,38,4
76303395,2014,25,5
76305621,2015,0,0
5630072,2015,22,10
5630548,2014,40,4
5631321,2003,19,8
5631776,2012,59,7
5631780,2018,31,1
5631808,2013,59,9
5631974,2015,26,0
5632036,2013,21,1
5632058,2005,75,13
5632387,2011,14,4
5632562,2008,0,0
5633230,2014,41,0
5633562,2015,0,0
5633613,2006,12,43
5634937,2012,12,1
5635143,2007,31,12
5635553,2016,30,13
5635967,2006,4,83
5636738,2013,13,5
5637190,2013,16,26
5637955,2015,26,2
5638157,2007,32,118
5638613,2009,0,11
5639050,2015,6,2
5639678,2011,9,3
155672415,2012,90,6
155676222,2015,0,0
49670077,2018,26,3
49670411,2018,12,0
49671078,2018,5,0
49671364,2018,34,0
49671492,2018,30,0
49671510,2018,39,0
49671558,2018,0,0
49671972,2018,0,1
49672067,2018,36,5
49672219,2018,31,1
49674307,2018,15,0
49674531,2018,35,2
49674764,2018,0,0
49674769,2018,55,2
49675141,2002,0,0
49676173,2018,0,0
49676437,2018,1,1
49677686,2018,0,0
49679093,2018,28,0
49679158,2018,31,10
49679529,2018,1,0
49679769,2018,21,1
4030258,2016,21,3
4030751,2018,20,1
4031444,2017,53,3
4031617,2017,72,8
4031783,2016,15,0
4031820,2017,27,0
4031918,2013,87,3
4031993,2006,0,25
4032031,2006,0,0
4032096,2016,41,5
4032115,2019,10,4
4032447,2018,42,4
4032587,2017,54,21
4033142,2005,34,36
4033324,2006,0,0
4033498,2016,36,5
4034379,2018,30,2
4034685,2016,31,28
4034911,2007,31,47
4034964,2017,23,5
4035479,2018,33,4
4035498,2003,25,14
4036103,2018,14,0
4036249,2017,27,7
4036538,2016,15,0
4036663,2017,99,1
4036861,2017,13,3
4036867,2004,28,7
4036933,2018,33,2
4037169,2017,58,1
4037756,2018,67,0
4037851,2013,35,17
4038026,2017,18,6
4038236,2017,19,1
4038512,2018,0,5
4038701,2013,51,12
4039239,2002,26,0
4039384,2007,8,4
4039923,2018,10,0
4039931,2006,0,14
4039936,2006,0,2
4039963,2013,29,16
209572038,2019,49,0
154762194,2012,21,8
154762678,2011,50,19
154764181,2008,13,0
154764418,2013,16,16
154765307,2010,9,4
154765425,2008,16,5
154765548,2015,22,11
154766180,2006,47,2
154766388,2013,4,0
154766407,2011,28,1
154767699,2014,10,1
154768030,2003,15,0
154768544,2003,0,5
154768750,2014,19,0
154769126,2004,11,0
154769570,2014,5,0
154769887,2005,10,1
11090584,2002,1,5
11090659,2011,47,59
11091705,2006,42,36
11091715,2015,38,0
11091783,2010,32,3
11092031,2005,5,0
11092175,2005,29,28
11092407,2005,13,8
11093636,2012,25,35
11094107,2003,4,4
11094682,2010,11,0
11094868,2015,0,0
11095201,2014,54,23
11096481,2012,37,77
11096565,2010,22,48
11097239,2014,35,0
11099489,2010,11,7
11099854,2013,39,0
72527470,2012,23,0
72528185,2014,10,0
124237271,2009,0,19
210330830,2020,193,0
210330850,2020,0,0
210331269,2020,16,0
210331529,2020,7,0
210331550,2020,64,0
210332456,2020,48,0
210332811,2020,24,0
210334085,2019,0,0
80120684,2017,12,2
80122721,2014,0,0
80127651,2017,0,0
72756016,2014,4,0
72756031,2011,0,0
55700361,2016,5,0
55701328,2018,30,3
55702794,2015,17,2
55703473,2017,0,0
55704616,2014,6,0
55704782,2014,5,0
55704931,2012,26,1
55705618,2011,4,0
55706057,2013,15,3
55706815,2017,2,0
55707445,2008,11,3
55707692,2016,4,0
55707937,2013,7,0
55708292,2008,34,5
55708757,2013,45,6
21680034,2018,7,0
21680079,2004,50,0
21680217,2018,85,1
21680627,2018,30,0
21680944,2018,52,3
21680958,2018,0,1
21681171,2018,24,0
21681244,2018,50,1
21681458,2008,10,0
21681689,2018,33,1
21682507,2002,0,17
21682832,2016,0,5
21682921,2018,43,0
21683428,2017,125,18
21683642,2018,16,1
21683674,2018,27,0
21683871,2016,63,1
21683931,2017,31,3
21684589,2017,28,5
21684843,2017,40,9
21685610,2017,28,2
21685630,2017,52,18
21686284,2017,45,1
21686764,2017,10,0
21686767,2018,22,9
21687038,2006,10,0
21687848,2018,0,0
21688254,2018,37,1
21688470,2018,88,1
21688661,2007,11,15
21688940,2018,52,0
21689179,2017,17,2
60117682,2008,0,0
17130941,2001,0,24
17131665,2016,20,10
17132653,2012,54,17
17132849,2013,56,9
17132903,2009,0,0
17133688,2012,44,28
17133778,2005,20,10
17134514,2008,16,15
17134897,2014,11,3
17135188,2016,16,9
17136545,2015,35,6
17136615,2014,58,5
17136744,2011,20,0
17137877,2009,43,0
17138749,2016,38,0
17139447,2015,57,4
17139710,2014,46,8
17139955,2011,40,2
21560637,2016,12,0
21560840,2013,15,5
21561584,2004,10,13
21562026,2004,2,0
21562482,2017,25,4
21562519,2013,0,2
21563003,2016,33,4
21563737,2014,31,54
21564048,2012,22,71
21565128,2015,6,3
21565692,2016,0,1
21566100,2017,16,1
21566954,2014,9,1
21567509,2005,5,36
21567970,2016,45,6
21569036,2007,10,3
21569065,2009,53,4
21569072,2014,26,38
21569486,2005,15,2
9801842,2007,26,4
9802824,2007,50,167
9802851,2011,22,0
9803305,2012,32,24
9804380,2006,11,9
9805935,2007,0,4
9806076,2004,13,0
9806089,2007,93,14
9806226,2004,0,4
9806405,2005,26,33
9806564,2012,7,4
9808177,2004,13,1
9808405,2004,12,69
9808631,2017,25,2
57664942,2012,4,0
157983868,2017,0,0
161854050,2007,3,0
132367576,2017,11,9
154191917,2013,36,76
154192370,2012,4,0
154192651,2007,4,3
154194701,2007,7,0
154194960,2009,11,0
154196743,2010,33,19
154197294,2013,51,5
154199668,2009,31,34
154199798,2012,0,0
154199906,2015,3,0
17360402,2016,11,0
17360512,2014,57,3
17360832,2009,95,22
17361074,2004,29,1
17361869,2010,29,12
17362622,2015,10,3
17363635,2012,17,3
17363829,2006,12,2
17367276,2010,18,10
17367493,2017,88,0
17367716,2009,70,41
17367912,2007,15,45
17368042,2008,10,2
17369416,2016,29,0
17369924,2016,34,2
144282863,2007,0,10
144282934,2010,6,4
144286214,2008,12,0
144287254,2013,0,5
144288593,2009,28,0
144289796,2007,0,10
21790885,2008,9,2
21791577,2012,1,0
21791820,2017,16,7
21792175,2013,46,2
21792489,2005,40,6
21792628,2005,10,0
21792653,2003,27,31
21792672,2013,31,1
21792997,2004,6,4
21794033,2013,29,18
21795612,2010,4,0
21795838,2007,29,22
21796280,2008,17,11
21796377,2011,2,1
21796663,2017,0,0
21797278,2008,55,35
21797484,2006,19,23
21798253,2012,0,0
21798543,2012,0,65
21799373,2016,51,17
54620004,2018,33,0
54620958,2017,27,0
54623274,2009,29,7
54624433,2010,19,1
54625033,2018,34,0
54625347,2019,54,0
54625454,2013,0,2
54626421,2018,0,0
54626769,2002,55,0
54627323,2018,43,0
54628432,2012,18,5
54628500,2018,54,3
54628557,2013,14,5
54629666,2018,25,1
54629866,2018,21,0
54629953,2012,26,28
60555064,2011,19,0
12751691,2008,33,8
12752144,2007,12,9
12753498,2009,41,15
12754132,2009,26,4
12755452,2004,1,3
12756089,2012,93,5
12756134,2007,0,37
12757891,2016,10,0
12758314,2002,21,138
12759566,2009,31,33
145370058,2006,26,8
145370645,2010,8,1
145371650,2009,4,1
145377198,2004,48,15
145377377,2006,20,6
208133390,2019,47,0
208134303,2019,31,0
208139206,2019,39,1
208139873,2019,6,0
143010117,2015,27,2
143011702,2008,0,0
143014044,2003,45,109
143016683,2015,15,0
143019203,2012,0,0
80860850,2018,51,0
80863061,2020,18,0
80865744,2018,22,0
80866959,2019,42,1
9970156,2014,39,7
9970944,2011,0,12
9971282,2006,10,76
9971829,2010,3,0
9972116,2016,0,0
9973354,2003,52,110
9974099,2015,0,8
9975000,2013,10,8
9975118,2011,10,0
9975434,2004,10,9
9975512,2004,11,2
9976380,2005,0,5
9977813,2017,0,1
9978163,2008,20,9
9978184,2010,26,4
9978312,2016,61,16
55070404,2001,22,13
55072723,2016,28,11
55075278,2014,28,0
55077625,2015,37,0
55077896,2012,10,0
55078804,2013,11,4
55079318,2002,39,20
79411198,2017,9,2
79412575,2016,30,0
79413806,2015,0,0
79419751,2013,4,0
141652534,2015,0,1
141659006,2012,0,4
151272395,2012,5,0
151274699,2010,0,0
145725201,2013,14,2
145726298,2011,0,0
145726586,2005,12,0
145728283,2013,23,6
145729313,2008,0,1
49524345,2018,18,0
49524878,2006,17,3
49526542,2018,40,1
49527407,2018,78,0
49528356,2009,4,4
157874098,2016,10,0
157874859,2017,0,0
157877078,2017,0,0
157878022,2016,31,2
157878322,2017,31,4
58532357,2008,45,0
58534560,2018,5,0
58535880,2019,20,0
58535884,2019,39,3
58536394,2019,28,3
58536721,2019,33,0
58537281,2019,22,0
58537350,2018,0,6
58537361,2019,63,12
58537713,2019,0,2
58537804,2019,31,1
58538059,2019,27,0
58538458,2019,71,0
58538658,2019,35,1
58538743,2019,13,0
58538797,2019,53,0
58539303,2019,34,0
58539346,2019,22,0
58539383,2019,66,4
58539569,2019,126,0
58539772,2019,26,3
18120496,2008,31,9
18120935,2015,38,0
18121093,2006,147,32
18121700,2012,53,17
18122110,2016,35,1
18122639,2003,61,244
18122901,2008,43,30
18123295,2013,26,3
18123353,2013,27,14
18123564,2016,5,0
18123610,2003,33,56
18123808,2013,43,9
18123926,2005,39,14
18124572,2004,2,9
18124822,2002,34,0
18125056,2014,0,7
18125298,2013,30,4
18126445,2010,50,28
18126563,2009,29,26
18127791,2006,1,0
18128366,2015,69,7
18128678,2015,0,0
18128796,2003,41,1
18129287,2014,24,16
18129532,2014,48,14
41190603,2017,12,0
41190852,2016,16,28
41192930,2002,9,3
41194436,2009,8,25
41195227,2017,23,3
41197456,2006,2,3
41199519,2013,46,1
41199585,2015,19,2
25800446,2001,12,14
25801279,2011,33,3
25801295,2010,1,17
25801305,2014,13,3
25801547,2010,20,7
25801678,2013,56,5
25802680,2005,10,1
25803527,2015,0,36
25803550,2004,17,11
25803638,2017,0,0
25805060,2017,58,6
25805344,2017,10,0
25805549,2017,89,18
25805600,2014,16,20
25805773,2006,32,58
25806007,2002,30,9
25806228,2016,35,5
25806397,2015,7,6
25807575,2013,12,20
25807880,2017,111,35
25808432,2001,0,122
25808526,2006,37,85
25809158,2016,18,26
25809907,2011,1,10
55100959,2014,20,1
55101391,2013,0,0
55103355,2011,16,14
55104712,2016,49,7
55105260,2011,23,0
55105646,2011,24,6
55106404,2010,19,0
55106906,2009,30,1
55106952,2009,23,0
55107453,2017,45,0
55107845,2002,7,9
55108795,2011,38,1
55108816,2011,21,12
55108854,2011,8,0
55109382,2015,13,1
204440710,2019,34,0
204444295,2019,23,0
204446284,2019,38,0
204449635,2019,25,0
147680427,2018,6,0
147681671,2016,112,11
196810908,2019,25,0
196810935,2019,37,0
196811444,2019,84,3
196811786,2019,53,1
196812202,2019,129,1
196812553,2019,0,5
196813222,2019,8,0
196813513,2019,0,0
154820102,2009,32,9
154820441,2012,1,0
154820559,2011,0,1
154821099,2005,15,18
154821891,2008,13,0
154822578,2015,28,7
154824000,2010,26,12
154826277,2004,12,5
154826326,2008,4,2
154826934,2008,14,2
154828633,2010,31,72
154828810,2015,16,12
154829269,2009,5,1
68342287,2015,0,0
68345715,2002,0,7
68348519,2006,0,2
207561017,2015,16,12
207563359,2012,39,27
207563735,2015,52,3
207566114,2011,33,67
207566130,2015,7,0
207568369,2010,0,11
206240811,2017,22,1
206241909,2009,63,34
206242587,2009,0,5
206243524,2009,139,24
206246610,2011,17,1
206247251,2017,23,5
206248344,2015,57,231
56070452,2017,21,11
56070589,2006,3,0
56070839,2016,52,0
56070956,2013,36,0
56071530,2011,27,3
56071531,2009,26,0
56071900,2007,15,3
56072198,2014,26,5
56072309,2009,23,4
56074319,2010,5,0
56074929,2013,13,0
56075844,2002,0,35
56075876,2006,22,3
56076849,2018,5,0
56077107,2013,15,0
56077161,2014,9,0
56077377,2012,9,0
56078446,2010,18,0
56079998,2008,23,5
20870003,2010,0,4
20870536,2004,21,0
20870752,2013,14,5
20871717,2005,23,1
20872989,2005,12,2
20873400,2007,29,0
20873635,2005,32,1
20876214,2017,17,1
20876307,2001,0,121
20876378,2006,10,42
20877333,2013,29,3
20878971,2005,18,1
20879616,2007,54,6
20879698,2005,26,1
20879927,2007,4,0
20879953,2017,26,0
43651677,2008,30,1
43652052,2016,28,2
43652516,2018,42,4
43656304,2015,22,1
43658706,2013,89,15
74432578,2015,1,0
74432670,2005,11,3
74433269,2012,17,0
74433691,2014,0,0
74434142,2015,83,0
74434962,2011,9,5
74435894,2014,0,1
74437100,2008,5,0
74438531,2008,17,2
2780392,2013,2,1
2780621,2018,8,0
2781215,2015,55,14
2781253,2002,0,0
2781254,2015,37,0
2781711,2016,25,3
2781793,2004,20,23
2781929,2015,18,8
2782893,2009,29,10
2783528,2006,3,0
2783792,2016,25,5
2783829,2001,13,18
2784636,2002,27,6
2784997,2014,32,13
2785187,2014,46,20
2785374,2010,26,35
2786001,2002,13,14
2786070,2016,37,15
2786822,2010,0,129
2786954,2004,17,6
2786991,2011,26,2
2787366,2012,0,1
2787830,2009,13,1
2787864,2005,12,5
2788095,2013,45,24
2788356,2010,0,48
167203431,2005,1,2
167205432,2008,0,0
167205618,2008,39,0
167208157,2019,34,0
167208534,2019,47,3
167208802,2019,131,2
22890313,2018,15,4
22890493,2004,12,0
22890624,2010,39,11
22891120,2012,34,4
22891444,2016,38,2
22892236,2016,13,27
22893314,2015,56,11
22893923,2003,16,5
22893959,2015,21,1
22894430,2004,15,1
22895538,2004,6,0
22895721,2009,70,48
22895785,2015,0,0
22896764,2012,26,0
22897250,2004,6,0
22897992,2009,10,76
46920228,2018,20,0
46920446,2018,0,0
46921312,2018,80,5
46921675,2018,46,1
46921862,2018,20,0
46922753,2018,8,1
46923053,2018,27,0
46923299,2018,42,0
46923384,2018,16,0
46923477,2018,37,1
46923594,2018,3,0
46924153,2018,2,0
46924459,2018,25,3
46925406,2018,45,3
46926875,2018,38,4
46927187,2018,25,4
46927656,2018,67,10
46928418,2018,67,0
46928530,2018,0,0
46928583,2018,39,1
46929014,2018,0,0
46929199,2018,39,0
29170355,2018,0,4
29171543,2009,34,17
29174020,2015,8,2
29174434,2015,26,0
29174807,2004,6,0
29177275,2004,60,17
29178936,2003,6,24
16060119,2015,40,8
16060851,2014,29,0
16060937,2012,26,3
16061011,2003,18,15
16061669,2003,17,25
16061994,2014,4,4
16062188,2013,47,11
16062487,2008,0,31
16062815,2011,0,1
16063039,2011,0,1
16063174,2015,22,12
16063528,2003,1,13
16065017,2016,76,58
16065873,2016,28,5
16066564,2016,27,6
16066575,2014,1,0
16066904,2014,2,1
16067384,2014,21,0
16069972,2007,10,26
181649208,2019,33,0
99865651,2017,0,1
39231929,2008,87,39
39233546,2011,26,6
39233578,2016,20,10
39237827,2007,0,5
39239305,2013,0,2
18011207,2011,27,12
18011763,2001,20,0
18013402,2014,39,1
18013485,2016,26,4
18014033,2015,15,0
18014230,2014,25,18
18014457,2008,15,5
18015036,2012,8,4
18015857,2016,24,0
18017416,2013,7,0
18017442,2013,31,10
18018128,2014,95,0
18018556,2012,21,2
18018852,2004,0,15
18019150,2006,23,22
18019202,2014,28,15
43973916,2018,52,4
43978364,2018,25,0
43979118,2004,14,0
43979813,2018,18,0
3631541,2016,143,2
3631581,2013,36,14
3631678,2017,38,13
3632478,2006,10,3
3632625,2015,74,15
3632784,2017,21,7
3632904,2018,29,3
3633015,2013,12,16
3633052,2002,26,1
3633092,2018,12,0
3633454,2018,13,0
3633548,2011,14,9
3633747,2018,9,1
3634437,2018,39,0
3634898,2018,22,1
3635336,2017,51,9
3636777,2018,37,4
3637527,2017,7,0
3637750,2004,28,6
3637760,2019,19,3
3638002,2016,29,4
3638070,2016,0,16
3639317,2018,25,1
3639341,2015,18,2
3639452,2018,52,1
3639466,2017,8,0
3639840,2016,56,6
5310034,2001,14,33
5312375,2009,2,0
5312440,2008,21,2
5312450,2009,0,4
5312710,2019,37,15
5313900,2007,11,0
5313918,2009,19,0
5314112,2012,76,33
5317241,2013,22,1
5317903,2013,4,5
5318080,2011,18,0
5318431,2011,0,14
5319281,2013,24,6
5319303,2016,25,0
55080143,2016,3,0
55080207,2013,48,0
55081196,2017,23,0
55081848,2017,0,0
55081993,2007,0,8
55082727,2014,10,1
55082798,2018,36,3
55082911,2009,19,7
55083116,2012,31,0
55083387,2017,0,0
55083403,2010,64,0
55083737,2016,5,1
55083923,2016,11,0
55084053,2012,15,0
55084784,2016,4,0
55085391,2013,4,2
55086136,2016,0,0
55086390,2004,13,0
55086921,2003,0,1
55087960,2014,9,3
55088093,2013,11,2
55088961,2007,96,0
55089396,2016,17,9
14880591,2009,42,164
14880751,2012,18,15
14882382,2014,49,18
14883462,2015,42,0
14883737,2014,2,0
14884105,2007,21,0
14885549,2016,11,3
14885983,2004,47,18
14886411,2015,8,0
14886419,2009,31,31
14886472,2006,42,68
14886714,2017,35,3
14886926,2015,15,4
14886976,2010,31,14
14887376,2003,1,5
14887504,2014,36,1
14887815,2013,13,9
14887996,2013,58,30
14888708,2010,13,46
198488551,2019,27,0
198489187,2019,42,4
156545204,2005,13,0
156546077,2016,1,0
156547925,2016,17,0
156549596,2016,0,0
141880599,2009,0,0
141885234,2012,69,2
141885957,2012,7,0
141888309,2002,0,12
141888328,2011,138,0
181609074,2019,53,0
164639580,2019,21,0
38650234,2015,0,0
38651409,2010,25,4
38653232,2004,0,34
38653759,2012,13,5
38657784,2005,45,38
38658811,2014,0,11
4160889,2017,49,24
4161835,2018,12,1
4162274,2013,35,22
4162405,2018,37,1
4164235,2015,44,1
4165119,2015,35,1
4168299,2018,126,6
40970362,2016,0,0
40973140,2009,14,1
40973411,2004,6,0
40977311,2017,12,0
40977581,2002,12,30
40978253,2009,26,7
40979744,2016,19,9
40979943,2001,18,11
71812443,2001,20,0
71812543,2003,0,0
71813229,2015,0,0
71815842,2008,0,0
71817940,2013,18,0
72842440,2012,0,0
72842524,2010,0,3
72844496,2013,12,5
72845751,2005,17,0
72845906,2008,0,0
13352894,2016,55,10
13353132,2010,66,12
13355461,2016,16,0
13355711,2001,0,0
13355918,2011,3,23
13356663,2007,21,1
13357003,2004,10,4
13357498,2015,32,0
13359811,2004,29,2
10330182,2016,21,2
10330277,2001,1,2
10330462,2014,12,0
10330640,2004,0,3
10332006,2016,36,9
10332816,2006,16,7
10332984,2012,8,4
10334656,2014,19,4
10335630,2007,18,9
10336042,2007,87,13
10336546,2003,19,27
10336983,2005,20,24
10337139,2013,28,3
10337171,2014,217,16
10337716,2014,21,2
10338034,2004,8,1
10338052,2010,0,23
10338060,2006,23,8
10338698,2012,25,3
10338740,2009,24,9
10339351,2013,32,95
10339682,2015,0,19
10339797,2014,7,4
149222567,2018,53,0
149224313,2018,29,0
149229580,2016,20,0
149229832,2018,1,0
8260956,2010,7,3
8261105,2014,18,1
8261187,2009,30,576
8261287,2004,15,22
8261490,2013,35,13
8262568,2008,0,0
8263018,2013,15,11
8263138,2012,22,0
8263734,2013,2,6
8263874,2012,6,0
8264089,2004,24,28
8264501,2012,33,28
8264695,2003,70,49
8264780,2005,0,0
8264971,2012,17,2
8265000,2002,31,19
8265503,2018,7,0
8266977,2015,20,5
8267249,2010,9,4
8267553,2012,62,17
8267565,2012,31,7
8268409,2010,0,10
8268708,2013,17,22
8269857,2011,17,41
142650825,2007,1,3
142650828,2013,0,7
142652049,2015,20,0
142655083,2013,0,0
142656369,2019,0,101
73121123,2014,3,3
73121726,2009,11,2
73122240,2012,0,0
73124728,2012,2,0
73125001,2010,2,0
73125133,2014,0,8
73125540,2011,11,8
73127639,2014,13,0
73128675,2014,0,0
149920323,2019,39,0
149920631,2018,22,0
149920697,2018,2,1
149925668,2018,13,0
169183374,2018,1,0
169184037,2018,7,12
68401107,2014,24,1
68405843,2008,6,2
153341255,2005,18,42
153343517,2011,8,14
153346542,2003,7,0
153346709,2004,0,1
153349589,2016,30,10
4980628,2018,32,2
4980725,2014,53,6
4981083,2003,14,29
4981265,2011,42,51
4981650,2018,37,1
4981747,2011,6,15
4981773,2015,56,0
4982072,2018,0,2
4982248,2016,30,2
